데이터프레임,train_test_split(Y/R),t-test(Y/N),변수선택법,VIF(Y/N),sampling 방식,적용모델,선택된 변수,혼동행렬,Accuracy,Precision,Recall,F1-score,hyperparameter 변경
diff_df,Y,t_Y,forward,v_Y,None,lg,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[1562 1487]
 [  20   17]]",0.512,0.011,0.459,0.022,none
diff_df,Y,t_Y,forward,v_Y,None,sgd,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[1803 1246]
 [  19   18]]",0.59,0.013999999999999999,0.486,0.027999999999999997,none
diff_df,Y,t_Y,forward,v_Y,None,knn,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[3049    0]
 [  37    0]]",0.988,0.0,0.0,0.0,none
diff_df,Y,t_Y,forward,v_Y,None,svm,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[3049    0]
 [  37    0]]",0.988,0.0,0.0,0.0,none
diff_df,Y,t_Y,forward,v_Y,None,dt,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[3017   32]
 [  37    0]]",0.978,0.0,0.0,0.0,none
diff_df,Y,t_Y,forward,v_Y,None,pr,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[3049    0]
 [  37    0]]",0.988,0.0,0.0,0.0,none
diff_df,Y,t_Y,forward,v_Y,None,rf,"['growth_rate_자기자본순이익률', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_유보액대비율', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_수지비율', 'growth_rate_사내유보 대 자기자본비율', 'growth_rate_EV/EBITDA(배)', 'growth_rate_EBITDA(백만원)', 'growth_rate_순운전자본회전률', 'growth_rate_적립금비율(재정비율)']","[[3049    0]
 [  37    0]]",0.988,0.0,0.0,0.0,none
diff_df,Y,t_Y,backward,v_N,RUSE,lg,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1370 1679]
 [  14   23]]",0.451,0.013999999999999999,0.622,0.026000000000000002,none
diff_df,Y,t_Y,backward,v_N,RUSE,sgd,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1558 1491]
 [  26   11]]",0.508,0.006999999999999999,0.297,0.014,none
diff_df,Y,t_Y,backward,v_N,RUSE,knn,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2363  686]
 [  13   24]]",0.773,0.034,0.649,0.064,none
diff_df,Y,t_Y,backward,v_N,RUSE,svm,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2983   66]
 [  33    4]]",0.968,0.057,0.108,0.075,none
diff_df,Y,t_Y,backward,v_N,RUSE,dt,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2343  706]
 [  10   27]]",0.768,0.037000000000000005,0.73,0.07,none
diff_df,Y,t_Y,backward,v_N,RUSE,pr,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2688  361]
 [  12   25]]",0.879,0.065,0.6759999999999999,0.118,none
diff_df,Y,t_Y,backward,v_N,RUSE,rf,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2555  494]
 [  11   26]]",0.836,0.05,0.703,0.09300000000000001,none
diff_df,Y,t_Y,backward,v_N,ROSE,lg,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1362 1687]
 [  14   23]]",0.449,0.013,0.622,0.026,none
diff_df,Y,t_Y,backward,v_N,ROSE,sgd,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1252 1797]
 [  12   25]]",0.414,0.013999999999999999,0.6759999999999999,0.027000000000000003,none
diff_df,Y,t_Y,backward,v_N,ROSE,knn,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[3000   49]
 [  32    5]]",0.974,0.093,0.135,0.11,none
diff_df,Y,t_Y,backward,v_N,ROSE,svm,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2938  111]
 [  34    3]]",0.953,0.026000000000000002,0.081,0.04,none
diff_df,Y,t_Y,backward,v_N,ROSE,dt,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[3028   21]
 [  35    2]]",0.982,0.087,0.054000000000000006,0.067,none
diff_df,Y,t_Y,backward,v_N,ROSE,pr,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2596  453]
 [  12   25]]",0.8490000000000001,0.052000000000000005,0.6759999999999999,0.09699999999999999,none
diff_df,Y,t_Y,backward,v_N,ROSE,rf,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[3048    1]
 [  37    0]]",0.988,0.0,0.0,0.0,none
diff_df,Y,t_Y,backward,v_N,SMOTE,lg,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1356 1693]
 [  14   23]]",0.447,0.013000000000000001,0.622,0.026000000000000002,none
diff_df,Y,t_Y,backward,v_N,SMOTE,sgd,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1596 1453]
 [  27   10]]",0.52,0.006999999999999999,0.27,0.013,none
diff_df,Y,t_Y,backward,v_N,SMOTE,knn,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2711  338]
 [  22   15]]",0.883,0.042,0.405,0.077,none
diff_df,Y,t_Y,backward,v_N,SMOTE,svm,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2893  156]
 [  32    5]]",0.939,0.031,0.135,0.051,none
diff_df,Y,t_Y,backward,v_N,SMOTE,dt,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2922  127]
 [  25   12]]",0.951,0.086,0.324,0.136,none
diff_df,Y,t_Y,backward,v_N,SMOTE,pr,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[2611  438]
 [  12   25]]",0.8540000000000001,0.054000000000000006,0.6759999999999999,0.1,none
diff_df,Y,t_Y,backward,v_N,SMOTE,rf,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[3022   27]
 [  34    3]]",0.98,0.1,0.081,0.09,none
diff_df,Y,t_Y,backward,v_N,None,lg,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1558 1491]
 [  21   16]]",0.51,0.011,0.4320000000000001,0.021,none
diff_df,Y,t_Y,backward,v_N,None,sgd,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[1622 1427]
 [  19   18]]",0.531,0.012,0.486,0.024,none
diff_df,Y,t_Y,backward,v_N,None,knn,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[3049    0]
 [  37    0]]",0.988,0.0,0.0,0.0,none
diff_df,Y,t_Y,backward,v_N,None,svm,"['growth_rate_수지비율', 'growth_rate_적립금비율(재정비율)', 'growth_rate_EBITDA(백만원)', 'growth_rate_EV/EBITDA(배)', 'growth_rate_총자본사업이익률', 'growth_rate_총자본영업이익률', 'growth_rate_총자본순이익률', 'growth_rate_자기자본순이익률', 'growth_rate_기업순이익률', 'growth_rate_CASH FLOW 대 차입금비율', 'growth_rate_CASH FLOW 대 총자본비율', 'growth_rate_순운전자본회전률', 'growth_rate_운전자본회전률']","[[3049    0]
 [  37    0]]",0.988,0.0,0.0,0.0,none
